	Olin1	Olin2	Olin3	Olin4	Olin5	Olin6	Olin7	Olin8	Olin9	Olin10	Olin11	Olin12	Olin13	Olin14	Olin15	Olin16	Olin17	Olin18	Olin19	Olin20	Olin21	Olin22	Olin23	Olin24	Olin25	Olin26	Olin27	Olin28	Olin29	Olin30	Olin31	Olin32	Olin33	Olin34	Olin35	Olin36	Olin37	Olin38	Olin39	Olin40	Olin41	Olin42	Olin43	Olin44	Olin45	Olin46	Olin47	Olin48	Olin49	Olin50	Olin51	Olin52	Olin53	Olin54	Olin55	Olin56	Olin57	Olin58	Olin59	Olin60	Olin61	Olin62	Olin63	Olin64	Olin65	Olin66	Olin67	Olin68	Olin69	Olin70	Olin71	Olin72	Olin73	Olin74	Olin75	Olin76	Olin77	Olin78	Olin79	Olin80	Olin81	Olin82	Olin83	Olin84	Olin85	Olin86	Olin87	Olin88	
oligotropha carboxidovorans	0	0	0	0	0	0.0019641541861036091333169700	0	0	0	0.0009158012345000641060864200	0.0011955144298591684001625900	0.0008081461128171973492807500	0.0010616500164555752550614200	0.0031842739324721641387069700	0.0029597766355232391795499200	0.0008638637168600281619571700	0	0	0.0027502246016758035239544600	0.0044489923032433153890643800	0	0.001671849399806065469622500	0	0	0	0	0	0	0	0	0.0007555837640160788224982600	0	0.0007975626485460432917005600	0.0008175946365791840405526900	0	0.0010719837058476711153990500	0	0.0008189404548395286178741900	0.0018732730763827096895049900	0.0017178145962706245114964700	0	0	0.0006934716578133451685829600	0	0	0	0.000939717145139313066766900	0	0.000782087077575217224685800	0.0013689628737268645274340200	0.0013354879205117589711401100	0.0008754344343380402524752900	0.0016773317007304779556681200	0.0105263157894736842105263200	0	0	0.00070222746552063144293700	0.000862507654755435954494100	0.0011592724406162692294316100	0.0018013798569704393565471200	0	0	0.0013787968618583424104126700	0.0013282152771321175736163300	0	0	0	0	0	0.0009113610265570603138727400	0	0.0012559106293996119236155200	0	0	0.0011288975186832539342078500	0	0	0	0.0007506324078035745115259600	0.0006042442113404553584376700	0	0	0.0007248845621334802432712600	0.0005309010984343726607170400	0	0	0.004179254182239363798106200	0.0047984261162338752889052400	
fusobacterium nucleatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010583018488533299467674200	0	0.0018732730763827096895049900	0.0025767218944059367672447100	0	0	0	0	0	0	0	0	0	0	0.0006677439602558794855700500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hartmannibacter stappia sp.	0	0	0	0	0.0013528870609881487093457400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013233464785750205118704200	0	0.0010437105999248528368054100	0	0	0	0	0	0	0	0	0	0	0.0006934716578133451685829600	0	0	0	0	0	0	0	0	0	0	0	0.0010198462071919554531176700	0.0008470484596423761403389900	0.00070222746552063144293700	0	0	0	0	0.0015045512675844429398931800	0.0013787968618583424104126700	0	0	0.0037871615224389320204506700	0	0	0	0	0	0	0	0.0009433072351664937270068900	0.0005644487593416269671039300	0	0.0006528565739392712814921700	0	0	0.0006042442113404553584376700	0.0006504191951712878950483600	0	0.0007248845621334802432712600	0.0015927032953031179821511100	0	0	0.000597036311748480542586600	0	
rhodopseudomonas palustris	10.528047562857402196605246440	12.754471905746520309182498160	11.769008334750807960537506380	7.5962964371268869538765732500	6.4965636668650901022782618100	5.6066781242327522710532776800	1.7080917383757432507294013400	2.5515990959291976785581229800	2.2499357161223965029570583700	0.9661703023975676319211678300	9.788872151686870860531286610	13.045094553095199612089865850	3.7656726083679254297028441600	4.6246271745937397174487597300	3.9197308576446097534506062600	1.2672880726336613135911678600	1.6118365270476513481431236200	9.067343618713910291935570370	5.0567463009479107460442602800	9.706218208242499740475448980	10.310567448182127081209650020	7.6152740161166282141304711300	1.5326915864483060382547818500	1.161143494113002484847077400	1.9145341073229226282942250600	10.393321306769550847346035840	7.953535862517072653256069910	14.036827915967241467012564220	8.056154516676606872505390650	10.382976470899610936135298940	2.4224015474355487049294284800	3.5694902517429967018745042400	2.2618876712765787752627968900	3.7764696263592510833128934700	4.0892556334073875149532482100	10.896714369941576888031301920	14.017207988062355144934438200	12.714050561383681792496867550	3.0159696529761626001030300200	2.8489955079148307523169024400	2.7752323602565780861369289200	6.2631169382413280826278680400	3.8029985714483849045089527200	5.6715138646745429576024388600	5.9258964460540454491184781300	6.5384314645398389240753772800	2.2647183197857444909082366200	2.7153548843933478230937933300	10.894472990622775939873145480	10.426705727740663673201182780	9.156105183028619506136566990	3.0412592248903518370991604600	2.2618817984350495232184640700	0.1578947368421052631578947400	9.128643400575193260856262880	6.2927230066832123465783477500	11.743349905901519620235386650	15.155122001707765156415763190	12.647662327123497293098851160	2.6354187307477527786284293800	21.610326512125828632601803430	21.018581208154667870307680730	2.3660154149489155762681484100	3.130603408200401121013693900	2.8523848157478970067039583200	2.1195480653916556207788928900	2.1514619069890910010239037300	1.4734509609012591119946984800	7.1944213470405926373875576400	6.1343710697555729726773964200	3.6712020486820662717607801500	2.0910911979503538528198333400	2.4318723853462094850842553900	2.7827563437411564946703141200	6.5464767108441895644713372900	5.1780575294262060311788213200	5.978207647561907124623791400	4.91552265707711018365400600	3.8244721177592121362247693700	2.3420505631556049693043940600	4.9653001359376117907991700700	3.0462938396077159674930967100	3.7578015700999615811182069300	8.982846585509585419332232600	5.3779543904391921947747694300	6.6534288756510978733200955400	4.7822608571053291461186669400	5.3910317415887588870850361100	
methylocella palustris	0.0022692202959063265861849900	0.0013877131874384202273074200	0.0025514543289675114815444800	0.005703638921632001216776300	0.0027057741219762974186914900	0.0039283083722072182666339300	0	0.0008279036651295255284095100	0	0	0.0011955144298591684001625900	0.0008081461128171973492807500	0.0021233000329111505101228300	0.0010614246441573880462356600	0.0029597766355232391795499200	0.0008638637168600281619571700	0.0008478887569950822452094300	0.0008938627384378854783059500	0	0.0088979846064866307781287500	0	0.0066873975992242618784899900	0	0	0	0.0013167770564765679522800	0.0013260313208597987084454900	0.0076300930871356630550892700	0	0.0079400788714501230712225100	0	0	0	0.0008175946365791840405526900	0.0008137822156034602019807500	0.0032159511175430133461971400	0.0010583018488533299467674200	0.0016378809096790572357483900	0.0018732730763827096895049900	0.0128836094720296838362235600	0.0080558268802803427754337600	0.0070743037706039097318838900	0.0006934716578133451685829600	0.0029219545928256274897488100	0.0015919130815457476021809200	0.0023457658925639221205723700	0.0150354743222290090682704500	0.009834679045249358287192300	0.0078208707757521722468579700	0.0013689628737268645274340200	0.0033387198012793974278502700	0.0122560820807325635346540700	0.0050319951021914338670043700	0	0.0081587696575356436249413600	0.0135527753542780182454238200	0.0014044549310412628858739900	0.0017250153095108719089881900	0.0034778173218488076882948300	0.0018013798569704393565471200	0.0082348581545682875612467600	0.0015045512675844429398931800	0.0027575937237166848208253500	0	0.0021350185746615995559161400	0.0100990973931704853878684600	0.0025281573525136204477366700	0.0020709078860172299536116600	0.0018897875878751228361932100	0.0027340830796711809416182100	0.0012933598903230813006027100	0.0050236425175984476944620600	0.0065162711290091358121228700	0.0018866144703329874540137700	0.0033866925560497618026235600	0.0027278058893329150697636400	0.0026114262957570851259686800	0.0078746357980943381368611700	0.0045037944468214470691557600	0.00181273263402136607531300	0.0039025151710277273702901500	0.0029480262963945638395094500	0.0028995382485339209730850400	0.0047781098859093539464533200	0.0022241333293793185255478800	0	0.0495540138751238850346878100	0.007997376860389792148175400	
bradyrhizobium yuanmingense	0.0034038304438594898792774800	0.0041631395623152606819222600	0.0059533934342575267902704500	0.0142590973040800030419407600	0.0013528870609881487093457400	0.0039283083722072182666339300	0	0	0	0	0.0023910288597183368003251800	0.00646516890253757879424600	0.0074315501151890267854299200	0	0.0019731844236821594530332800	0	0.0008478887569950822452094300	0	0.0009167415338919345079848200	0.0014829974344144384630214600	0.0013591573224600747536527400	0.001671849399806065469622500	0	0	0	0	0	0.0025433643623785543516964200	0.0045877873101803000412900900	0.0092634253500251435830929300	0.0007555837640160788224982600	0	0.0007975626485460432917005600	0	0.0016275644312069204039614900	0.0107198370584767111539904600	0.006349811093119979680604500	0.0040947022741976430893709700	0.0018732730763827096895049900	0.0137425167701649960919717900	0.0070488485202452999285045400	0	0.0006934716578133451685829600	0.0029219545928256274897488100	0	0.0015638439283759480803815800	0.0075177371611145045341352300	0.0078677432361994866297538400	0.0054746095430265205728005800	0.0013689628737268645274340200	0.0013354879205117589711401100	0.0070034754747043220198023300	0.0050319951021914338670043700	0.0105263157894736842105263200	0.0061190772431517327187060200	0.0245644053296289080698306800	0.0028089098620825257717479800	0.0025875229642663078634822900	0.0046370897624650769177264300	0.0009006899284852196782735600	0.0010293572693210359451558400	0.0015045512675844429398931800	0.0027575937237166848208253500	0	0.0010675092873307997779580700	0.0025247743482926213469671100	0.0025281573525136204477366700	0.0010354539430086149768058300	0.0018897875878751228361932100	0.0045568051327853015693636900	0.0012933598903230813006027100	0.0031397765734990298090387900	0	0.0009433072351664937270068900	0.0056444875934162696710392600	0.0027278058893329150697636400	0.0019585697218178138444765100	0.0008749595331215931263179100	0.0030025296312142980461038400	0	0.0019512575855138636851450800	0.0009826754321315212798364800	0	0.0037163076890406086250192500	0.0007413777764597728418492900	0	0.0400014328871481963533022100	0.007997376860389792148175400	
burkholderia ubonensis	0	0.0013877131874384202273074200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008589072981353122557482400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007506324078035745115259600	0	0	0	0	0	0	0	0.002388145246993922170346400	0	
aquabacterium spp.	0	0	0	0	0	0	0	0.0008279036651295255284095100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009366365381913548447524900	0.0008589072981353122557482400	0	0	0	0	0	0	0	0.0009834679045249358287192300	0	0	0	0.0008754344343380402524752900	0.0008386658503652389778340600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009113610265570603138727400	0	0.0006279553146998059618077600	0.0006516271129009135812122900	0	0	0	0	0.0008749595331215931263179100	0	0	0.0006504191951712878950483600	0	0	0.0010618021968687453214340700	0.0007413777764597728418492900	0	0.003582217870490883255519600	0	
methylocystis sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011592724406162692294316100	0	0	0	0	0	0	0.0025247743482926213469671100	0	0	0	0	0	0	0	0.0018866144703329874540137700	0	0	0	0	0	0	0	0	0.0007248845621334802432712600	0	0	0	0	0	
acetobacter spp.	7.4634655532359081419624217100	1.2517172950694550450312929300	1.1864262629698928389181833600	1.5010076428761549868816304800	1.1161318253152226852102386500	1.276700220967345936656027500	1.3415444842486242936809838600	1.1474744798695223823755867800	1.2535356132681923373617896600	0.2710771654120189754015788400	0.8607703894986012481170647700	1.1160497818005495393567156900	0.4427080568619748813606106600	0.262171887106874847420207400	0.3739184482877692163498061300	0.2626145699254485612349795700	0.2297778531456672884517551300	2.0710799649605806532348892500	1.3393593810161163161658202100	1.3777046165710133321469353900	0.8263676520557254502208630600	0.9880629952853846925468953800	0.4525565695711963995499437400	0.4319453798100369243631127900	0.3174992505382498024146294900	8.892195462386263381746836440	11.334915730709559359792078290	3.6268375807518185055191006700	6.6637610680368858099738496100	7.9017018235714474763782653600	1.4182307250581799498292380700	1.3171627771051642800484281700	1.6645132475155923497790751500	0.6009320578857002698062300700	0.4947795870869038028042935100	0.5156241625127298065069410900	0.2084854642241059995131811500	0.262060945548649157719742200	0.1845173980236969044162412800	0.2825805010865177321411700	0.1993817152869384836919854600	2.9264036597731506590893012900	3.7523751404280107072023966400	1.2798161116576248405099784700	0.4194690969873044931746726600	0.644303698490890609117210100	0.4989898040689752384532255800	0.4110895840914231764046380300	2.2696166991232803860381814900	3.3546435220676815244770561800	2.4372654549339601223306935200	1.2685044953558203258366964600	2.014475372577304024757415900	0.1473684210526315789473684200	1.6368531625430885022538601200	1.7898133952243407845362833200	6.5243953821521867363276312500	2.4426216782673946231272802500	5.8230254692155203394349706100	2.6129014825356222866715904400	3.2311524683987318318441964800	5.1967200782366659143910328700	0.8258993202531471038371916700	0.3161152359574439825206869500	0.1921516717195439600324522800	0.0757432304487786404090134400	0.1188233955681401610436233600	0.124254473161033797216699800	4.6847834303424295109229722600	5.5902885369010079652953721100	7.4853203652448330272381592900	0.1098921800724660433163576100	1.2068134130924919524051556700	0.1339496273936421092349778300	5.7839064369736515319139328500	6.2985037984697008960842346500	8.084975811663935549999020720	0.9755798794305763358444671900	2.9740055997177622146658559800	2.3293614347174554067772030700	9.029769686562989846956363380	3.0561205939290311802914615300	3.1800685740795778272310134600	4.6889185013723793394528533300	6.1816079001215859553394027500	2.7597916486805375694264583200	13.305551243626637372084970210	3.6907894210698890763829463900	
dietzia spp.	0	0	0	0	0	0	0	0.0008279036651295255284095100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008175946365791840405526900	0.0008137822156034602019807500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006844814368634322637170100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
clostridium spp.	0.0022692202959063265861849900	0	0	0.0009506064869386668694627200	0	0	0	0	0	0	0	0	0	0	0	0.0008638637168600281619571700	0	0	0	0	0	0	0	0	0	0.0013167770564765679522800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010293572693210359451558400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
afipia sp.	5.1295724788962512480711627500	3.8828214984526997960061614500	3.2811702670522197652662017300	3.3375793756416593786836001400	2.3337301802045565236214080800	2.3078811686717407316474343200	0.542896184954020016988588100	1.0208052191047049765289310900	0.8549755721265106711236821800	0.3168672271370221807058995900	2.7592473041149606675752576300	3.7942459996767415548731210600	2.1349781830921618379285084900	2.377591202912549223567872800	2.3461162797580875896565672500	0.4008327646230530671481267100	0.5918263523825674071561811100	2.5090727067951445376048054100	1.9407418272492253534038613200	2.3105100028176951253874330800	2.8909276248725790010193679900	2.0530310629618483966964255900	0.9601200150018752344043005400	0.5968277559740832772113977800	0.7222085956449459024882130100	3.7317461780545935767615185100	2.6295201092649808388474135800	3.7031385116231751360699933900	1.6997751984218011652979767900	2.2576290924489849932509329600	2.3581769274941820050170761900	2.177180311443243017576086500	1.7291158220478218564068207600	0.623824707709917422941705500	0.6355639103863024177469625600	2.6692394275607010773436243800	3.3304759183414293424770613100	3.4935999803454290838513131700	2.3359715262492389828127195200	2.9984453777903750848170956900	3.7137361918092380194749614800	0.9385243002334520244299290200	0.4909779337318483793567356900	1.2525445354579189839389895900	1.6317109085843912922354439400	1.5638439283759480803815779200	3.0973077103791758680637128200	3.0398992928865766465711391500	2.0240413567646621774868413800	2.0596046435220676815244770600	1.7868828376447335033854618800	3.8195204370168696215496940400	2.2862031080956414535756518500	0.0210526315789473684210526300	1.5246700797519734024109164300	2.1743733959019795522501842300	1.568776157973090643521249400	3.7579458517694344537307768600	2.2999965221826781511923117100	2.1211247815826923423342280200	5.6305842631860666200024704600	6.7283532686376288272022869200	0.3212596688129937816261530200	0.4608907011648447980448671100	0.3010376190272855373841752400	0.5201035157482799974752256500	0.742014182962747601410711800	0.4214297548045062955599734900	0.6444175674654168871418852500	0.585093779049632721506297500	0.3944747665485397966838252400	0.5369017940683340973456328800	0.7409000273683387418383704100	0.6518252995000471653617583200	0.5029238445733896276895983400	0.4794118850502598235109589600	0.4707095898102145939558538400	0.886334007052173836960040600	1.1687346589501655144459206900	0.5226712428094938850485812300	1.1772587432600310900375291900	0.9669526252174169393590990800	0.869136589998042811682239600	0.8510344607902993751294071400	0.5678953767681859968565582300	0.1323779101556879334657112400	7.947747381995772982912820760	4.0586687566478195151990147200	
flexithrix dorotheae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008938627384378854783059500	0.0009167415338919345079848200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008137822156034602019807500	0	0	0	0	0	0	0	0.0013869433156266903371659200	0.000973984864275209163249600	0.0007959565407728738010904600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009006899284852196782735600	0.0010293572693210359451558400	0	0	0	0	0	0	0	0	0.0009113610265570603138727400	0	0	0.0006516271129009135812122900	0	0	0	0	0.0008749595331215931263179100	0	0	0	0	0	0	0	0	0	0	
rhodopseudomonas oryzae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009865922118410797265166400	0	0	0	0	0	0.0013591573224600747536527400	0.001671849399806065469622500	0	0	0	0.0013167770564765679522800	0.0013260313208597987084454900	0	0	0	0	0	0	0	0	0.0010719837058476711153990500	0.0010583018488533299467674200	0.0008189404548395286178741900	0	0	0	0.0023581012568679699106279600	0.0006934716578133451685829600	0	0	0.0015638439283759480803815800	0	0	0.0015641741551504344493715900	0.0006844814368634322637170100	0	0	0.0008386658503652389778340600	0	0	0.0008470484596423761403389900	0	0	0	0.0018013798569704393565471200	0	0	0	0	0	0	0	0.0010354539430086149768058300	0	0	0	0	0.0006516271129009135812122900	0	0.0005644487593416269671039300	0	0	0.0008749595331215931263179100	0	0.00181273263402136607531300	0.0006504191951712878950483600	0	0	0	0	0	0	0	
acinetobacter lwoffii	0	0	0	0	0.0013528870609881487093457400	0	0.0073863426524356464896406500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
chelatococcus spp.	0	0	0	0	0	0	0	0	0	0	0.0011955144298591684001625900	0.0008081461128171973492807500	0	0	0	0	0	0.0008938627384378854783059500	0	0	0	0	0	0	0	0.0013167770564765679522800	0	0	0	0	0	0	0	0.0008175946365791840405526900	0	0	0	0	0	0	0	0	0.0027738866312533806743318400	0.000973984864275209163249600	0.0031838261630914952043618400	0.0007819219641879740401907900	0	0	0.0015641741551504344493715900	0.0034224071843171613185850400	0.0006677439602558794855700500	0	0.0033546634014609559113362500	0	0	0	0	0	0	0	0	0	0.0013787968618583424104126700	0	0	0.0012623871741463106734835600	0	0	0	0	0.0006466799451615406503013500	0.0006279553146998059618077600	0.0026065084516036543248491500	0.0028299217054994811810206600	0.0005644487593416269671039300	0.0006819514723332287674409100	0.0006528565739392712814921700	0.0026248785993647793789537200	0.0007506324078035745115259600	0.00181273263402136607531300	0.0026016767806851515801934300	0	0	0	0	0	0	0	
enhydrobacter aerosaccus	0	0	0	0	0	0	0.0009232928315544558112050800	0	0	0	0	0	0	0	0	0	0.0008478887569950822452094300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008175946365791840405526900	0	0	0	0.0008189404548395286178741900	0.0009366365381913548447524900	0.0017178145962706245114964700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012623871741463106734835600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
rhodoplanes elegans	0.0306344739947354089134973200	0.0111017054995073618184593600	0.012757271644837557407722400	0.005703638921632001216776300	0.0067644353049407435467287200	0.0049103854652590228332924100	0.0027698784946633674336152500	0.0033116146605181021136380600	0.0038570326562098225764978100	0	0.0011955144298591684001625900	0.0105058994666235655406497500	0.0010616500164555752550614200	0.0053071232207869402311782900	0.0019731844236821594530332800	0.0008638637168600281619571700	0.0008478887569950822452094300	0.0062570391690651983481416600	0.0018334830677838690159696400	0.0088979846064866307781287500	0.0013591573224600747536527400	0.0083592469990303273481124800	0.0025003125390673834229278700	0	0.0013626577276319734009211600	0	0	0.0254336436237855435169642400	0.0114694682754507501032252100	0.0211735436572003281899266900	0.0226675129204823646749478600	0.019830501398572203899302800	0.0095707517825525195004067600	0.0032703785463167361622107800	0.0024413466468103806059422400	0.0107198370584767111539904600	0.0084664147908266395741393400	0.0221113922806672726826032500	0.0177960942256357420502973800	0.0206137751552474941379576900	0.0130907186804555570100798500	0	0.0006934716578133451685829600	0.0058439091856512549794976200	0.0031838261630914952043618400	0.0086011416060677144420986800	0.0197340600479255744021049700	0.0186858901859737807456653700	0.0086029578533273894715437600	0.0054758514949074581097360600	0.0093484154435823127979807400	0.0105052132120564830297034900	0.0058706609525566728448384300	0	0.0336549248373345299528831100	0.0110116299753508898244068500	0.0105334119828094716440549400	0.0112125995118206674084232500	0.012751996846778961523747700	0.006304829499396537747914900	0.0339687898875941861901428700	0.0180546152110133152787181200	0	0	0.0021350185746615995559161400	0.0063119358707315533674177900	0.0012640786762568102238683300	0.0041418157720344599072233300	0.0170080882908761055257389100	0.0018227220531141206277454800	0.0071134793967769471533148800	0.0113031956645965073125396400	0.005213016903207308649698300	0.006603150646165456089048200	0.0084667313901244045065588900	0.0081834176679987452092909100	0.0032642828696963564074608400	0.0122494334637023037684507100	0.0112594861170536176728894100	0.0072509305360854643012519900	0.0208134142454812126415474800	0.0167054823462358617572202100	0.0347944589824070516770204300	0.0451265933669216761609479800	0.0192758221879540938880816100	0.0028777806555584333362111100	0.0632858490453389375141796100	0.0231923928951303972297086600	
roseburia spp.	0	0	0	0	0	0.0009820770930518045666584800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010437105999248528368054100	0	0.0016351892731583680811053900	0	0	0	0	0	0	0	0	0.0006934716578133451685829600	0	0	0	0	0	0	0	0.0020032318807676384567101600	0.0008754344343380402524752900	0	0	0	0	0	0	0	0	0	0	0	0.0013282152771321175736163300	0.0010675092873307997779580700	0	0	0	0	0	0	0	0.0006516271129009135812122900	0	0	0	0	0.0008749595331215931263179100	0	0.0006042442113404553584376700	0	0	0	0	0	0	0	0	
sphingobium yanoikuyae	0	0	0	0	0	0	0	0.0008279036651295255284095100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026016767806851515801934300	0.0029480262963945638395094500	0.0021746536864004407298137800	0.0015927032953031179821511100	0	0.7108118219229330340441451600	0.001194072623496961085173200	0.0015994753720779584296350800	
streptococcus thermophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009366365381913548447524900	0	0	0	0.0006934716578133451685829600	0	0.0015919130815457476021809200	0.0007819219641879740401907900	0	0	0	0	0	0.0008754344343380402524752900	0	0.0105263157894736842105263200	0	0	0	0.000862507654755435954494100	0	0	0.0010293572693210359451558400	0	0	0	0	0	0.0012640786762568102238683300	0.0010354539430086149768058300	0	0	0	0.0006279553146998059618077600	0	0	0	0	0	0.0008749595331215931263179100	0	0	0	0	0	0	0	0	0	0	
citrobacter spp.	0.0056730507397658164654624700	0.0360805428733989259099929200	0.0450756931450927028406191500	0.0408760789383626753868968400	0.0514097083175496509551382700	0.02848023569850233243309600	0.0046164641577722790560254100	0.0033116146605181021136380600	0	0.0027474037035001923182592500	0.0251058030270425364034143900	0.0379828673024082754161952500	0.0021233000329111505101228300	0.0042456985766295521849426300	0.0049329610592053986325831900	0.0043193185843001408097858500	0.0025436662709852467356282900	0.0151956665534440531312011700	0.0073339322711354760638785500	0.0029659948688288769260429200	0.0013591573224600747536527400	0.0033436987996121309392449900	0.0050006250781347668458557300	0	0.0013626577276319734009211600	0.0039503311694297038568400	0.0079561879251587922506729600	0.0025433643623785543516964200	0.0045877873101803000412900900	0.0013233464785750205118704200	0.0015111675280321576449965200	0.0052185529996242641840270500	0.0023926879456381298751016900	0.0089935410023710244460796300	0.0219721198212934254534801400	0.0053599185292383555769952300	0.0010583018488533299467674200	0.0016378809096790572357483900	0.0168594576874443872055448900	0.0317795700310065534626847700	0.0090628052403153856223629800	0.0117905062843398495531398100	0.0097086032093868323601614400	0	0.0007959565407728738010904600	0.0007819219641879740401907900	0.0253723629187614528027063900	0.046222991512671983949803800	0.0015641741551504344493715900	0	0.0006677439602558794855700500	0.0227612952927890465643575600	0.021805312109496213423685600	0	0.0071389234503436881718236900	0.0177880176524898989471187600	0	0	0.0023185448812325384588632200	0	0.0041174290772841437806233800	0.0045136538027533288196795300	0.0137879686185834241041267400	0.0199232291569817636042449800	0.0149451300226311968914129600	0.0075743230448778640409013400	0.0176971014675953431341566700	0.0507372432074221338634857500	0.0113387255272507370171592700	0.0118476933452417840803455900	0.0090535192322615691042189400	0.0125591062939961192361551600	0.0215036947257301481800054700	0.0113196868219979247240826300	0.0045155900747330157368314100	0.0081834176679987452092909100	0.0169742709224210533187963900	0.0052497571987295587579074500	0.028524031496535831437986500	0.0138976168608304732440663200	0.0039025151710277273702901500	0.0088440788891836915185283500	0.0115981529941356838923401400	0.0047781098859093539464533200	0.0014827555529195456836985900	0.0028777806555584333362111100	0.001791108935245441627759800	0.0151950160347406050815332600	
