,OTU,cluster,kingdom,phylum,class,order,family,genus,species,D_011A,D_011B,D_003A,D_003B,D_005A,D_005B,D_007A,D_007B,D_start_200A,D_start_200B,D_start_200C,merged_F_D_004A,merged_F_D_010A,merged_F_D_015A,merged_F_D_004B,merged_F_D_010B,merged_F_D_015B,merged_F_D_004C,merged_F_D_010C,merged_F_D_015C,F_000D,F_005D,F_007D,F_011D,F_014D,F_014E,F_003D,F_native_005D,F_native_007D,F_native_000D,F_native_014D,F_native_014E,F_native_003D,F_alien_005D,F_alien_007D,F_alien_000D,F_alien_011D,F_alien_014D,F_alien_014E,F_alien_003D,F_start_100A,F_start_100B,F_start_100C,F_start_200A,F_start_200B,F_start_200B2,F_start_200C,F_start_200C2,F_start_050A,F_start_050B,F_start_050B2,LF_alien_000A,LF_alien_000B,LF_alien_011A,LF_alien_011B,LF_alien_003A,LF_alien_003B,LF_alien_003C,LF_alien_005A,LF_alien_005B,LF_alien_005C,LF_alien_007A,LF_alien_007B,LF_alien_007C,LF_000B,LF_011A,LF_011B,LF_003A,LF_003B,LF_005A,LF_005B,LF_007A,LF_007B,F_000A
30,OTU_94,7,Bacteria,Firmicutes,Clostridia,Clostridiales,Unassigned,Unassigned,Unassigned,-4.68751709588943,-3.43828709102386,-2.63580563385944,-2.94092894893255,-4.55116078380791,-3.07179182804145,-4.46016361479727,-4.60564138335549,-1.04522932657503,-1.06136718892353,-1.45790909906448,-2.31099337788632,-3.57270976299218,-3.63163449590823,-2.46921246205488,-2.42033664962662,-4.96462039871915,-5.22563853966183,-4.13995179751554,-5.11249620358556,-4.17744296438428,-3.92891645389576,-3.77594784632972,-4.09245568383838,-3.8202598852156,-3.9855603046359,-1.98024032571262,-3.54294585103537,-3.80784729101932,-3.97649127912696,0.440010027206402,-4.16417072028359,-3.60228093690946,-4.11995337119984,-3.93457153813728,-4.54096125294132,-4.00673584666827,-3.9588326277724,-3.03648879345591,-3.77877152031492,0.0674919985364308,0.914681192395943,0.101390162781783,-3.14197574831067,-3.0372341878808,1.75712666571452,-2.95329610798293,1.65984177033036,-1.15348159420251,-1.06579600804518,-0.97940887274666,0.668197824583195,0.760091572639993,-2.16657587317682,-1.53826443035777,-1.0801501709558,-0.697425988785872,-0.871124623129644,-0.947967036874209,-1.86236282454897,-1.65961947631297,-3.8596445666336,-3.91583249092071,-3.50062623458645,1.78923811005169,3.78550399518435,3.19216699894482,-0.908865329159887,0.948969855636749,3.30775150295184,3.02957204145155,3.16962544733735,3.70824062714999,1.9592633090978
31,OTU_159,7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,Unassigned,4.32634000167685,4.01728688719513,4.01749142620913,4.05814135404691,3.93730410578655,3.35572242641494,4.07623558405133,3.71415352186172,3.35933785594137,3.27531556844921,2.902821737662,1.51431349920494,2.47774494442761,2.0094333010824,1.6467065219411,2.54137667788802,1.98600367768784,1.80976481713583,2.57971612802541,2.48020313937698,2.90369500614156,2.7203018712688,1.51207312548259,1.42717130694885,1.60705649037495,2.66032794367842,2.12951236757692,3.73142572769064,3.00079475998687,6.23204947233253,1.29171507891277,1.54511153670485,3.56135665376259,2.68603746123654,2.16066775750711,2.24727827058821,2.25506204852172,0.313385831947601,0.381753092761081,1.30843974351643,-3.42315390604196,-3.39546750082478,-3.11532545459527,-1.65773851352702,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-3.38679395428159,-3.23727531057926,-1.43367064807842,-2.31787649405203,-4.14830317139193,-2.16657587317682,-3.52260055668995,-1.685492195225,-2.33267722214709,-2.2415740076125,-2.88887270606992,-4.0692430862221,-2.26083741535356,-3.8596445666336,-3.91583249092071,-3.50062623458645,-3.48488268151464,-2.14674119226366,-3.24571049830379,-1.81835497608661,-3.23841142045204,-3.22381018937939,-2.15351018670028,-2.11293601248189,-3.29411583028045,2.086159957329
32,OTU_251,8,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Desulfovibrio,carbinoliphilus,-4.68751709588943,-4.91966641177553,-5.13468222167029,-5.24157671410023,-4.55116078380791,-4.63155254932537,-4.46016361479727,-4.60564138335549,-4.68645313992736,-4.56258521339532,-4.59212597680276,-5.28967296262207,-5.56054991200492,-5.16529435556958,-5.22542176182069,-5.69265532030672,-4.96462039871915,-5.22563853966183,-5.6439732524502,-5.11249620358556,-0.406061334111806,0.0140083897493657,-1.18747313167013,0.0528272825808482,0.06525831643334,-0.260991984568559,-3.7005062533619,-0.29852278236989,-0.789638171888923,-3.97649127912696,1.07655671190199,-0.570395795983995,-1.10693989746673,0.234015522487978,-3.93457153813728,-0.891565897164989,-1.31431508284088,-1.41094492406549,-0.0834803946718683,-3.77877152031492,-3.42315390604196,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-3.38679395428159,-3.23727531057926,-3.41791375085421,-4.24819942420653,-4.14830317139193,-3.4466173053069,-3.52260055668995,-3.46856142643257,-3.498897725255,-3.56688576716975,-4.25784602226054,-4.0692430862221,-4.00003886772774,-3.8596445666336,-3.91583249092071,-3.50062623458645,-3.48488268151464,-3.24535348093177,-3.24571049830379,-3.17132090182939,-3.23841142045204,-3.22381018937939,-3.31488044097106,-3.42550166035576,-3.29411583028045,1.97603434533157
33,OTU_324,8,Bacteria,Spirochaetae,Spirochaetes,Spirochaetales,Spirochaetaceae,Unassigned,Unassigned,-4.68751709588943,-4.91966641177553,-5.13468222167029,-3.53858967380218,-4.55116078380791,-4.63155254932537,-4.46016361479727,-4.60564138335549,-3.05203035277282,-4.56258521339532,-4.59212597680276,-5.28967296262207,-5.56054991200492,-5.16529435556958,-5.22542176182069,-5.69265532030672,-4.96462039871915,-5.22563853966183,-5.6439732524502,-5.11249620358556,1.87558791322568,2.39411786992595,1.95653994314409,3.24296659817881,2.63008608964894,2.58766664902246,0.877357364655552,1.27922543137813,1.99647005477665,1.39975627027735,3.07658201572969,2.47572614702668,0.897605904917715,0.635186193241038,1.29876418892747,1.72304584207489,2.63325716598462,1.64675558672208,1.9747610796813,0.725581089555702,1.17802940827915,1.78228400214196,1.32510198819223,-0.722959880733422,-1.80984558360041,2.68882351771825,-2.95329610798293,2.78931973707832,0.0196405498774013,2.95833086166134,1.61680349458421,-4.24819942420653,-4.14830317139193,-3.4466173053069,-3.52260055668995,-3.46856142643257,-3.498897725255,-3.56688576716975,-4.25784602226054,-4.0692430862221,-4.00003886772774,-3.8596445666336,-3.91583249092071,-3.50062623458645,-1.94490097003856,-3.24535348093177,-3.24571049830379,-3.17132090182939,-1.89827343661194,-3.22381018937939,-3.31488044097106,-3.42550166035576,-3.29411583028045,3.28730425449581
34,OTU_254,8,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Desulfovibrio,idahonensis,-4.68751709588943,-4.91966641177553,-5.13468222167029,-5.24157671410023,-4.55116078380791,-4.63155254932537,-4.46016361479727,-4.60564138335549,-4.68645313992736,-4.56258521339532,-4.59212597680276,-2.58186423868582,-5.56054991200492,-5.16529435556958,-3.85220940551343,-5.69265532030672,-4.96462039871915,-3.7996460945789,-5.6439732524502,-5.11249620358556,2.28026913870001,1.55672560326908,1.9158528982356,2.60304813375256,0.864713397964278,1.10704406963955,0.477017513993605,2.10757457420283,1.76672763104879,1.77778425219047,2.38381841336214,0.509716861379244,0.215507712538288,1.83311563283779,0.763571656179298,1.45170682552806,2.11427247101616,0.913160171740126,0.923625135638162,-0.840564607669664,-0.804091400383658,0.132456546491158,-0.552453133375231,-0.248387193540857,-1.80984558360041,-1.96563893462641,-1.52893159541521,-1.37331756849705,-1.74481899366521,-3.23727531057926,-3.41791375085421,1.35767554328181,1.03275460625097,-1.27296092948301,-0.535775340268565,-0.705754551271504,-1.00990024150274,-0.871124623129644,0.0887363533777386,-0.839943134912879,-0.348280838972949,-1.11175343449251,-0.761023470888729,-2.17882311898603,2.22385219967514,-2.14674119226366,-1.19054489312355,-0.647551503108986,-0.352637826366628,-0.984703151532795,-0.394170339281779,-1.56431107782842,-0.868258050443288,2.49594572698331
35,OTU_95,8,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Unassigned,Unassigned,-4.68751709588943,-4.91966641177553,-5.13468222167029,-5.24157671410023,-4.55116078380791,-4.63155254932537,-4.46016361479727,-4.60564138335549,-4.68645313992736,-4.56258521339532,-4.59212597680276,-2.95453173347476,-5.56054991200492,-5.16529435556958,-2.93855573735761,-5.69265532030672,-4.96462039871915,-3.23448564397601,-5.6439732524502,-5.11249620358556,4.32444262330629,3.65849506069963,3.94979702511265,3.75082607541395,3.81775015272287,2.83657416934875,2.90526275080061,3.61372932272262,3.60349344506075,3.62646068512539,2.69110006063039,1.30804311397585,2.74057837649843,2.82473037989172,3.35778834234701,4.04278114352767,2.43487369067976,2.85248460618803,2.73063895572427,2.93487716368586,1.8820642262822,1.71812145533102,1.67823339194923,-1.65773851352702,-1.80984558360041,2.5545398037025,-2.95329610798293,2.58526619330281,0.887245580779247,0.987378416804555,0.860141954524879,-0.654993869844246,-0.225857855134487,-3.4466173053069,-3.52260055668995,-3.46856142643257,-3.498897725255,-3.56688576716975,-4.25784602226054,-4.0692430862221,-4.00003886772774,-3.8596445666336,-2.35949447014538,-3.50062623458645,-0.202035943702347,-3.24535348093177,-2.06111106850258,-3.17132090182939,-3.23841142045204,-2.09362275546952,-3.31488044097106,-3.42550166035576,-3.29411583028045,5.97793639721261
36,OTU_130,9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodoblastus,acidophilus,3.76346185945486,2.64116385837238,3.19578457958023,2.75594977026125,3.16575327932459,2.25395456564221,3.56364443562949,3.16554444700492,3.03769338915606,2.78193650570613,2.59821989397001,3.43984284281165,3.44402963153259,2.98734428152855,3.59129114281447,3.42005314051977,2.9662339781891,3.51959895308291,3.11656468059763,3.40656608533745,6.83469596972349,5.60121988910024,4.57238711776216,5.23544749616281,3.42110347713547,3.52917650492886,5.62806840564687,5.17731176163177,4.69974043273827,5.93600672091174,5.17395652732196,5.7131479090955,5.43382871905164,5.10775741289317,4.1794449435104,6.07634632338319,3.85769750975079,3.79627300764963,5.31420103153196,5.85149864374849,6.03579926965669,6.53849360474245,6.48703408712425,5.90776753922739,6.14124523528905,6.45686103755872,5.53290421080617,6.16862315088967,6.22932012534869,6.74711814482721,6.12690927510242,2.994127212482,3.02394450959958,2.54710835043119,2.78158650407491,3.92406867338169,4.1112529351357,3.22212883263382,3.93670666227887,3.40840633107367,3.17077611992843,3.44113030275804,3.29325250673062,2.86461907760694,3.62576826308966,3.17951554297362,3.40696869216421,4.14475864475778,4.25549942369208,3.74971833923339,3.58788360573271,3.82230098390241,3.54560631702152,8.33727974348979
37,OTU_129,9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodoblastus,Unassigned,-2.53702851802269,-2.86579677630238,-2.63580563385944,-2.94092894893255,-2.01252142967054,-3.07179182804145,-2.45351386474463,-1.72317117336878,-2.09272988960716,-4.56258521339532,-3.05273005824419,-2.09807390394126,-2.74218891554221,-2.42184878235921,-2.67659779293913,-2.42033664962662,-2.0650990972731,-1.6481977663539,-2.93599018193347,-2.29496974225751,1.36632821371629,-1.31574095906385,-0.140248565962883,0.557297170007041,-1.26124796014915,-1.31248500554155,0.325419645830243,-3.54294585103537,-0.789638171888923,0.631947878324469,-0.647943681973699,-0.0511533185072945,-0.0648756124907877,-1.11443689766189,-1.76353440742096,0.294034366676464,-1.31431508284088,-3.9588326277724,-0.407061565040124,-0.840564607669664,0.641638872820979,0.810811958919999,-0.552453133375231,0.200631356694313,0.809371684176888,0.631420638168635,-0.60519771414196,0.311546279941075,0.149018426219477,1.0604408139681,0.596136457672241,-2.31787649405203,-4.14830317139193,-3.4466173053069,-2.10260348859455,-1.685492195225,-1.46687353434369,-3.56688576716975,-1.97608247863825,-2.45111087322163,-2.26083741535356,-1.48568944050425,-3.91583249092071,-3.50062623458645,-1.94490097003856,-3.24535348093177,-3.24571049830379,-1.26359238151602,-1.89827343661194,-2.09362275546952,-3.31488044097106,-1.21206652342778,-2.01931684779223,2.89768582802688
38,OTU_336,10,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Unassigned,3.75040325868897,3.55607998591716,2.99904865014056,3.06299004276548,3.22375202023813,3.43779929857207,3.83529926087766,3.79234321161189,2.40855935723895,2.48402941564042,2.3344245453701,3.95587237083776,3.71873104072569,3.65972027147204,3.84436762464156,3.63046543754542,4.0003503302711,3.79202205784686,3.69120831177324,3.89901479789197,5.59898462260002,4.22881955089699,3.93887280421697,5.20364226243001,3.66940723043126,4.34306575757697,4.77925801999151,4.99943878100195,4.56089227021168,4.84158625673794,3.38763385090241,3.69803384909094,5.19905958557434,4.43339699890147,4.31002847452944,4.65560514458892,4.45787116529167,3.97176877595843,3.16847104710643,4.95450673000524,6.62095699194445,6.6084802068846,6.68857467172502,6.77757686367111,7.05032553967904,6.53198934411388,6.99290396722338,6.25663797737355,6.08117724604131,6.97865067718024,6.44028272822521,4.41816511069006,4.7091138581351,6.77233389689841,6.65267015244223,5.53848597426847,5.50969130838004,5.56459218274049,6.0171203362195,6.00300090331978,6.21250122406031,6.22798208803083,6.00943673307442,6.43600991537702,6.57681217861237,7.18224110567626,7.20628963340286,6.74937379150567,6.6616976274161,7.13722453746978,6.98796183866472,6.85204671774756,7.02095190961556,4.15644270456492
39,OTU_176,10,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Phaeospirillum,Unassigned,7.55260877694296,7.3000048487118,6.76637174473312,6.76256814063139,7.91342351832016,7.86378680265142,7.92925092249545,7.81739216193449,7.78023358024932,7.96676136207663,7.96481268840378,7.13591483652472,6.57299197994607,6.8279436813202,7.25484281593396,6.48029377909022,7.14358554332182,7.25996236512695,6.43418557341543,6.76358949668598,6.39178249379802,6.30392609439012,6.65052758618608,7.15731893518426,7.81082715806609,7.44330880685396,6.64087148154762,7.58579266686822,6.75891332894844,4.74922726224699,6.80625888565822,7.7221798129129,6.0097200492466,6.16914547617801,6.66465839614855,4.24702163666854,6.66517612813552,7.40745612679374,7.55026105250546,6.29272023624333,9.02632150693751,9.03552753950676,9.2761085887015,9.03759476492081,9.12095007100787,8.80967856507875,9.29876618159689,8.85952573108467,8.94979684820443,8.78852017611918,8.95670391289801,5.62677728898483,6.72811413282977,9.09335439747824,9.00470511391284,9.16255398504334,9.07282395284359,8.94663510939432,7.29777089845559,7.90074232457336,7.97628085942167,8.36919042044404,8.31860048437968,9.03143030658181,8.56636455469647,9.27459150807788,9.31058710144018,9.35236258510644,9.30577803315553,9.26857095763744,9.21364487220242,9.08049745703289,9.23377788943501,2.39182380323116
40,OTU_132,10,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Unassigned,Unassigned,2.82660477341107,1.84230942656944,2.80026235298672,2.55602466910148,2.71605985386299,1.78148762650759,2.55340672238176,2.32117437237179,2.42888234542228,2.72859746786028,2.77256308246869,1.49339380326322,1.89184193641969,1.42503682084912,1.63131398759608,1.85520602732792,1.44239493277806,1.63703555571945,1.75779644437941,1.3994371206174,2.28026913870001,2.91326556844232,2.13832151930325,2.94645991105283,2.2440589358735,2.67769728348837,2.23187984422984,2.40515987696335,1.76672763104879,2.09058820019383,2.14513345442007,2.48493080974733,2.17738229859132,2.09488021242807,0.430737665488634,2.18935829133131,1.63952807074233,1.87779609944446,2.18744138798523,1.41318254673442,4.82011603704446,4.96870760710372,4.57727332572534,4.10207720708924,4.21908013938231,5.11789223330305,3.32753329663632,4.9309308431162,4.85481534318965,4.81653730886132,4.71398708793248,4.61640230576491,4.33054150018763,3.4975843701371,3.79097828113559,3.98608993419331,4.36087454097214,3.90218057501196,4.57137417093126,3.89352061082864,3.97927224880875,4.36095447922961,4.76517966331953,4.02332461369225,4.98183013498373,4.96395493071517,4.57635165065283,4.54745549927179,4.20728606106457,4.5378433478322,5.0924043940712,4.20603293052353,4.40327643759366,3.39350339629093
41,OTU_199,11,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unassigned,Aquincola,Unassigned,-0.932386622195622,-1.58062556757975,-1.9846150838431,-2.29917713142469,-2.01252142967054,-1.64645596050385,-1.62132564704427,-1.55022615074745,-1.43766951066124,-1.72479963312707,-3.05273005824419,-2.95453173347476,-1.90216827170825,-1.7614046897909,-3.29447652464989,-2.07510242326228,-1.85302651680589,-2.87560141454818,-1.88284338980461,-1.95638348546975,-4.17744296438428,-3.92891645389576,-3.77594784632972,-4.09245568383838,-3.8202598852156,-3.9855603046359,-3.7005062533619,-3.54294585103537,-3.80784729101932,-3.97649127912696,-4.78919325546734,-4.16417072028359,-3.60228093690946,-4.11995337119984,-3.93457153813728,-4.54096125294132,-4.00673584666827,-3.9588326277724,-4.45041450885296,-3.77877152031492,-3.42315390604196,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-3.38679395428159,-3.23727531057926,-3.41791375085421,2.48938201483109,2.16676017756182,0.363271278725732,0.928274723584911,0.349870647026359,-0.0351095445455325,0.412867104134856,0.489875116778164,0.595470542026417,0.954264982211317,0.77768055164918,1.09917361320178,0.704129888850854,-3.48488268151464,-3.24535348093177,-3.24571049830379,-3.17132090182939,-3.23841142045204,-3.22381018937939,-3.31488044097106,-3.42550166035576,-3.29411583028045,-4.17612431208767
42,OTU_216,11,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unassigned,Unassigned,Unassigned,-0.847326931646318,-0.84581107022433,-1.39814838692153,-1.41504128623555,-1.24645712711705,-2.12414690334705,-2.45351386474463,-1.16058666242431,-2.09272988960716,-1.16338212675525,-1.45790909906448,-2.09807390394126,-2.07934823101679,-2.0380664722417,-3.29447652464989,-1.89726562409636,-3.29854474201565,-3.23448564397601,-2.27674686797736,-1.95638348546975,-4.17744296438428,-3.92891645389576,-3.77594784632972,-4.09245568383838,-3.8202598852156,-3.9855603046359,-3.7005062533619,-3.54294585103537,-3.80784729101932,-3.97649127912696,-3.34064900276718,-4.16417072028359,-3.60228093690946,-4.11995337119984,-3.93457153813728,-4.54096125294132,-4.00673584666827,-3.9588326277724,-4.45041450885296,-3.77877152031492,-3.42315390604196,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-3.38679395428159,-3.23727531057926,-3.41791375085421,2.31425632446884,2.26423036774261,0.616053435663577,0.680288564586887,0.0328597737748364,-0.0351095445455325,-0.0358215803407926,0.653634429746575,0.335928874087653,0.501581574770817,0.950483366813106,0.877688084488231,0.474434825606396,-3.48488268151464,-3.24535348093177,-3.24571049830379,-3.17132090182939,-3.23841142045204,-3.22381018937939,-3.31488044097106,-3.42550166035576,-3.29411583028045,-4.17612431208767
43,OTU_194,11,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unassigned,Unassigned,Unassigned,-0.505360741374774,-0.547977903289749,-1.09437016845529,-0.893423788242298,-1.14477437504987,-1.32452743630905,-1.05988003616926,-1.16058666242431,-1.61225677429201,-1.40519897838205,-1.18117014289556,-1.92262693764051,-1.45217706900746,-1.36708267303863,-2.15105903603462,-1.39547030952556,-1.67815429139664,-2.87560141454818,-1.43191651476631,-1.387707599475,-4.17744296438428,-3.92891645389576,-3.77594784632972,-4.09245568383838,-3.8202598852156,-1.31248500554155,-3.7005062533619,-3.54294585103537,-3.80784729101932,-1.11117684996379,-3.34064900276718,-4.16417072028359,-3.60228093690946,-4.11995337119984,-3.93457153813728,-4.54096125294132,-4.00673584666827,-3.9588326277724,-3.03648879345591,-3.77877152031492,-1.99267207260955,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-3.38679395428159,-3.23727531057926,-3.41791375085421,1.93413814765296,1.88817113657717,0.363271278725732,0.472491488396594,0.0328597737748364,-1.46687353434369,-0.871124623129644,0.563363508910699,0.384137249721903,0.331808722848168,0.568647352147238,0.813701627215533,-0.150659943015503,-3.48488268151464,-2.14674119226366,-3.24571049830379,-3.17132090182939,-1.89827343661194,-3.22381018937939,-3.31488044097106,-2.11293601248189,-3.29411583028045,-4.17612431208767
44,OTU_219,12,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unassigned,Rubrivivax,gelatinosus,4.16642002734511,3.72277490270559,4.10580842195843,3.74033766545128,3.69390432822055,3.54582998299584,3.8692728541776,3.81562109056276,3.39441812576558,3.61781832688011,3.4984724502878,2.60177306567474,3.66621948055891,3.68764952678259,2.51158636531475,3.47827056459782,3.50340782620094,2.66881538872723,3.50834824139334,3.57241509573992,-4.17744296438428,-3.92891645389576,-3.77594784632972,-4.09245568383838,-3.8202598852156,-3.9855603046359,-3.7005062533619,-3.54294585103537,-3.80784729101932,-3.97649127912696,-1.61957527837292,-2.6518801372703,-3.60228093690946,4.15804617986821,3.82951798761747,5.98752907826847,0.0198565760410805,2.44106607668268,3.6302330683945,4.99957768200141,-1.99267207260955,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-1.74481899366521,-1.95900707207448,-2.28936085805855,7.744895756216,7.75278116679815,6.15979924973751,6.40628917337668,5.66156379102176,5.44433143135917,5.52556714551382,6.29807410266536,6.04267969818475,6.24420570955903,6.68891591797659,6.57005085355574,6.06906014289052,-3.48488268151464,-3.24535348093177,-1.19054489312355,-1.26359238151602,-1.89827343661194,-3.22381018937939,-3.31488044097106,-3.42550166035576,-3.29411583028045,-4.17612431208767
45,OTU_218,12,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unassigned,Rubrivivax,Unassigned,3.61042731396861,3.36540420238892,3.39010920452528,3.23128702967434,3.05320466649721,2.90137525246183,3.1599233511217,3.03511535745087,2.66386376317431,2.90677915247008,2.83328684608519,1.81201903104103,2.99128524008976,3.01521633153856,1.82783634571094,2.80019464732032,2.82745107134972,2.00850257554774,2.7619929798771,3.07053259781173,-4.17744296438428,-3.92891645389576,-3.77594784632972,-4.09245568383838,-3.8202598852156,-3.9855603046359,-3.7005062533619,-3.54294585103537,-3.80784729101932,-3.97649127912696,-2.14816272739499,-4.16417072028359,-3.60228093690946,3.74044269747605,2.87863407882365,5.30338878433272,-0.261898097974514,1.64675558672208,2.25824755925862,4.16162273854435,-1.42690021108341,-3.39546750082478,-0.552453133375231,-3.14197574831067,-1.80984558360041,-3.46404069857191,-1.52893159541521,-1.37331756849705,-1.15348159420251,-3.23727531057926,-3.41791375085421,7.27965226844336,7.26106780447096,5.44944646746856,5.77730256208955,5.11070302246881,4.89664876675929,5.00356149494413,5.61595944746319,5.48506207359624,5.69420770106765,6.03118396270864,5.93261138581565,5.50714208038376,-3.48488268151464,-3.24535348093177,-1.19054489312355,-1.26359238151602,-1.89827343661194,-3.22381018937939,-3.31488044097106,-3.42550166035576,-3.29411583028045,-4.17612431208767
