,opitutus spp.,paludibacter propionicigenes,magnetospirillum sp.,rhodopseudomonas palustris,acetobacter spp.,bacteroides spp.,pleomorphomonas oryzae,afipia sp.,rhodoblastus acidophilus,spirochaeta spp.,citrobacter werkmanii,pontibacter spp.,pontibacter sp.,ruminococcus spp.,eubacterium sp.,desulfovibrio mexicanus,ancalomicrobium spp.,rhodocyclus tenuis,escherichia spp.,rhodoplanes elegans,propionicimonas paludicola,rhodopseudomonas spp.,pleomorphomonas spp.,caulobacter spp.,opitutus terrae,barnesiella viscericola,pontibacter salisaro,phaeospirillum sp.,rhodopseudomonas pangongensis,enterobacter spp.,prolixibacter spp.,cloacibacterium normanense,rhodopseudomonas rhenobacensis,clostridium sp.,pleomorphomonas sp.,citrobacter spp.,bradyrhizobium sp.,acidovorax caeni,fibrobacter spp.,chlorobium spp.,desulfovibrio desulfuricans,bradyrhizobium yuanmingense,bradyrhizobium spp.,rhodopseudomonas sp.,inquilinus spp.,dechloromonas agitata,acidovorax spp.,opitutus sp.,methylocella palustris,beijerinckia spp.,rhodocyclus spp.,bradyrhizobium elkanii,clostridium spp.,ochrobactrum anthropi,nitrospirillum azospirillum amazonense,acinetobacter junii,propionibacterium acnes,brevundimonas sp.,rhizobium petrolearium,escherichia vulneris,brevundimonas spp.,parabacteroides distasonis,nitrobacter hamburgensis,vitis vinifera,methylocystis heyerii,micrococcus luteus,delftia sp.,methylobacillus sp.,rhodobacter capsulatus,pseudomonas veronii,streptococcus salivarius,stenotrophomonas spp.,zoogloea sp.,bordetella hinzii,cytophaga spp.,rhizobium straminoryzae,methanosaeta sp.,pontibacter korlensis,bacteroides fragilis,sphingobium yanoikuyae,rhodothermus spp.,rhodovibrio sodomensis,rhizobium sp.,enterobacter sp.,gemmatimonas spp.,bacteroides caccae,eubacterium rectale,citrobacter sp.,pseudomonas spp.,hydrogenophaga spp.,atopostipes sp.,rhodovibrio spp.,ochrobactrum intermedium,pseudochrobactrum kiredjianiae,steroidobacter spp.,oligotropha carboxidovorans,salinibacter spp.,pantoea agglomerans,chelatococcus spp.,streptococcus sanguinis,afipia broomeae,prevotella sp.,thioalkalivibrio spp.,methyloligella halotolerans,rhodopseudomonas oryzae,porphyromonas spp.,methylocella silvestris,rhodoplanes spp.,sphingobacterium spp.,nitrobacter spp.,spirosoma spp.,pseudomonas sp.,hartmannibacter stappia sp.,aquabacterium spp.,neisseria perflava,tumebacillus sp.,staphylococcus aureus,phyllobacterium sp.,lactobacillus iners,roseburia spp.,paenibacillus spp.,streptococcus thermophilus,stenoxybacter spp.,elizabethkingia meningoseptica,oribacterium sinus,flexithrix dorotheae,methylococcus capsulatus,flavobacterium sp.,prevotella spp.,methylopila sp.,acinetobacter lwoffii,parabacteroides spp.,enhydrobacter aerosaccus,prevotella pallens,fusobacterium nucleatum,burkholderia ubonensis,aeromonas spp.,methylocystis sp.,corynebacterium tuberculostearicum,sphingomonas faeni,prevotella nanceiensis,lactobacillus helveticus,bacillus thermoamylovorans,bosea spp.,corynebacterium durum,rubrivivax gelatinosus,anaerococcus hydrogenalis,globicatella spp.,finegoldia magna,dietzia spp.,granulicatella elegans,actinomyces marimammalium,veillonella dispar
2G5B,0.14164046643053288,0.000334301747124607,0.21813188999880606,0.05925896446054046,0.004194690969873045,0.0300234807179528,0.0842519998408087,0.01631710908584391,0.07435826003900187,0.00015123174274684603,0.0024117483185418075,0.006232339714251602,0.002801767023520516,7.959565407728738e-06,0.35126358100847693,0.0,0.0007561587137342301,0.0004775739244637243,0.00013531261193138854,3.1838261630914954e-05,1.5919130815457477e-05,0.0003979782703864369,6.367652326182991e-05,0.002085406136824929,0.0,0.0,1.5919130815457477e-05,0.0003900187049787082,0.0004934930552791817,7.959565407728738e-06,1.5919130815457477e-05,0.0,5.5716957854101164e-05,0.0,0.00013531261193138854,7.959565407728738e-06,0.00011143391570820233,7.959565407728738e-06,0.0,7.959565407728738e-06,0.0,0.0,7.959565407728738e-05,2.3878696223186214e-05,7.959565407728738e-06,0.0,0.0,0.0002069487006009472,1.5919130815457477e-05,5.5716957854101164e-05,0.0,0.0,0.0,0.0006049269709873841,0.0008357543678115175,0.0,1.5919130815457477e-05,0.0003502208779400645,2.3878696223186214e-05,0.00011143391570820233,4.775739244637243e-05,0.0,1.5919130815457477e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.5716957854101164e-05,7.959565407728738e-06,0.0,0.0,0.0,0.00024674652763959087,0.00011939348111593107,0.0,7.959565407728738e-06,0.0,0.0,0.0001034743503004736,7.959565407728738e-05,3.979782703864369e-05,3.1838261630914954e-05,2.3878696223186214e-05,0.0,2.3878696223186214e-05,0.0,1.5919130815457477e-05,0.0,0.0,3.1838261630914954e-05,5.5716957854101164e-05,7.959565407728738e-06,0.0,0.0,0.0,0.0,3.1838261630914954e-05,0.0,7.959565407728738e-06,0.0,1.5919130815457477e-05,7.959565407728738e-06,0.0,0.0,7.959565407728738e-06,0.0,0.0,7.959565407728738e-06,1.5919130815457477e-05,7.959565407728738e-06,0.0,0.0,7.959565407728738e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.5919130815457477e-05,0.0,0.0,7.959565407728738e-06,7.959565407728738e-06,7.959565407728738e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.959565407728738e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2G5C,0.17400109469074987,0.00045351473922902497,0.32457580733442803,0.06538431464539839,0.006443036984908906,0.024544530455860504,0.1604816639299398,0.01563843928375948,0.0329971068887325,9.383063570255688e-05,0.0033075299085151303,0.0037845023066697945,0.0016185784658691062,0.0,0.17821565407772305,0.0,0.0010477754320118852,0.0007975604034717336,0.00029713034639143013,8.601141606067715e-05,1.5638439283759482e-05,0.0005004300570803034,0.00013292673391195558,0.0021893814997263274,0.0,2.345765892563922e-05,7.819219641879741e-06,0.00010164985534443662,0.0003440456642427086,7.819219641879741e-06,1.5638439283759482e-05,7.819219641879741e-06,9.383063570255688e-05,0.0,0.00024239580889827195,7.819219641879741e-06,0.0001172882946281961,7.819219641879741e-06,0.0,7.819219641879741e-06,0.0,1.5638439283759482e-05,0.0,1.5638439283759482e-05,7.819219641879741e-06,0.0,0.0,0.0002345765892563922,2.345765892563922e-05,2.345765892563922e-05,0.0,0.0,0.0,0.0005551645945734616,0.0005317069356478223,0.0,7.819219641879741e-06,0.00017984205176323402,0.00010946907498631637,4.691531785127844e-05,8.601141606067715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.345765892563922e-05,7.819219641879741e-06,0.0,0.0,0.0,0.0001172882946281961,0.0001172882946281961,0.0,7.819219641879741e-06,1.5638439283759482e-05,0.0,3.90960982093987e-05,5.4734537493158185e-05,0.0,2.345765892563922e-05,3.90960982093987e-05,0.0,7.819219641879741e-06,0.0,0.0,0.0,0.0,1.5638439283759482e-05,1.5638439283759482e-05,7.819219641879741e-06,0.0,0.0,0.0,0.0,7.819219641879741e-06,0.0,7.819219641879741e-06,0.0,0.0,1.5638439283759482e-05,1.5638439283759482e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.5638439283759482e-05,0.0,0.0,0.0,7.819219641879741e-06,0.0,0.0,0.0,0.0,0.0,7.819219641879741e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2G7A,0.16195459202427598,0.0008759375268842433,0.045916332324441006,0.10894472990622776,0.022696166991232804,0.1640740480045048,0.22204234219437993,0.020240413567646623,0.05125798706427974,7.820870775752172e-05,0.0037931223262398037,0.0201622048598891,0.010088923300720302,7.820870775752172e-06,0.15608893894246184,0.0,0.0022836942665196342,0.002455753423586182,0.00012513393241203474,8.60295785332739e-05,7.820870775752172e-05,0.0007116992405934477,0.0002502678648240695,0.002260231654192378,0.0,0.00018770089861805213,3.1283483103008686e-05,7.038783698176955e-05,0.00021898438172106082,2.3462612327256516e-05,3.1283483103008686e-05,0.0,0.00010949219086053041,7.820870775752172e-06,0.00037540179723610426,1.5641741551504343e-05,0.00018770089861805213,7.820870775752172e-06,1.5641741551504343e-05,7.820870775752172e-06,0.0,5.4746095430265206e-05,3.910435387876086e-05,1.5641741551504343e-05,0.0,7.820870775752172e-06,1.5641741551504343e-05,0.00015641741551504344,7.820870775752172e-05,2.3462612327256516e-05,1.5641741551504343e-05,7.820870775752172e-06,0.0,0.0004848939880966347,0.00023462612327256516,7.820870775752172e-06,1.5641741551504343e-05,0.00013295480318778694,0.00010167132008477825,3.910435387876086e-05,3.910435387876086e-05,0.0,7.820870775752172e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.5641741551504343e-05,7.820870775752172e-06,0.0,0.0,0.0,0.0002033426401695565,0.0001407756739635391,7.820870775752172e-06,3.1283483103008686e-05,7.820870775752172e-06,0.0,1.5641741551504343e-05,7.820870775752172e-05,3.910435387876086e-05,7.820870775752172e-06,4.692522465451303e-05,0.0,1.5641741551504343e-05,0.0,7.820870775752172e-06,0.0,0.0,3.1283483103008686e-05,0.0,7.820870775752172e-06,0.0,7.820870775752172e-06,0.0,0.0,1.5641741551504343e-05,7.820870775752172e-06,0.0,0.0,1.5641741551504343e-05,7.820870775752172e-06,1.5641741551504343e-05,0.0,1.5641741551504343e-05,0.0,0.0,7.820870775752172e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2G7B,0.14022286715584273,0.0005202058920162085,0.02736556784580002,0.10426705727740664,0.03354643522067682,0.1541315299529077,0.19706220567298216,0.020596046435220675,0.046346238090023,0.00010267221552951484,0.0021492717117511774,0.01691353630489541,0.009213120140181798,6.844814368634322e-06,0.23503723579016536,0.0,0.0012457562150914468,0.0020329098674843936,7.529295805497755e-05,5.475851494907458e-05,6.16033293177089e-05,0.0008419121673420216,0.000212189245427664,0.0035182345854780418,0.0,0.0001505859161099551,2.737925747453729e-05,0.00015743073047858942,0.00038330960464352207,6.844814368634322e-06,4.106888621180594e-05,0.0,8.898258679224619e-05,0.0,0.0003901544190121564,0.0,0.0002737925747453729,6.844814368634322e-06,3.422407184317161e-05,2.053444310590297e-05,0.0,1.3689628737268645e-05,2.053444310590297e-05,8.213777242361188e-05,2.737925747453729e-05,0.0,1.3689628737268645e-05,0.00017112035921585807,1.3689628737268645e-05,5.475851494907458e-05,6.844814368634322e-06,0.0,0.0,0.0005407403351221115,0.0002943270178512759,0.0,0.0,0.000212189245427664,0.00018480998795312672,4.791370058044026e-05,6.16033293177089e-05,0.0,2.053444310590297e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.737925747453729e-05,6.844814368634322e-06,0.0,0.0,0.0,0.0002464133172708356,0.00015743073047858942,0.0,3.422407184317161e-05,4.106888621180594e-05,0.0,0.0001232066586354178,7.529295805497755e-05,6.844814368634323e-05,7.529295805497755e-05,1.3689628737268645e-05,1.3689628737268645e-05,2.053444310590297e-05,6.844814368634322e-06,6.844814368634322e-06,0.0,0.0,2.053444310590297e-05,6.844814368634322e-06,1.3689628737268645e-05,6.844814368634322e-06,1.3689628737268645e-05,0.0,0.0,3.422407184317161e-05,6.844814368634322e-06,6.844814368634322e-06,0.0,0.0,1.3689628737268645e-05,6.844814368634322e-06,6.844814368634322e-06,6.844814368634322e-06,0.0,0.0,0.0,6.844814368634322e-06,0.0,0.0,0.0,0.0,6.844814368634322e-06,6.844814368634322e-06,2.053444310590297e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.3689628737268645e-05,0.0,0.0,6.844814368634322e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.844814368634322e-06,0.0,0.0,0.0
2G7C,0.1315522376100108,0.0007278409166789087,0.03013528492634784,0.09156105183028619,0.024372654549339602,0.18535236848782702,0.2393060804765021,0.017868828376447335,0.036358658635932635,0.00016025855046141108,0.0025507819281774596,0.03505655791343367,0.018102538762536893,1.3354879205117589e-05,0.17499565966425834,0.0,0.0015558434273961993,0.00221690994804952,9.348415443582313e-05,9.348415443582313e-05,0.00046742077217911565,0.0006543890810507619,0.00022035550688444022,0.002317071542087902,0.0,0.0003539042989356161,8.680671483326433e-05,8.680671483326433e-05,0.0002670975841023518,6.6774396025587945e-06,1.3354879205117589e-05,2.0032318807676385e-05,8.012927523070554e-05,0.0,0.00029380734251258697,6.6774396025587945e-06,0.0001335487920511759,6.6774396025587945e-06,1.3354879205117589e-05,2.0032318807676385e-05,0.0,1.3354879205117589e-05,2.0032318807676385e-05,3.338719801279398e-05,1.3354879205117589e-05,0.0,6.6774396025587945e-06,0.00010683903364094071,3.338719801279398e-05,2.0032318807676385e-05,0.0,0.0,0.0,0.0005609049266149387,0.00021367806728188142,6.6774396025587945e-06,1.3354879205117589e-05,0.00024038782569211662,0.00014022623165373468,4.006463761535277e-05,6.677439602558796e-05,6.6774396025587945e-06,6.6774396025587945e-06,0.0,6.6774396025587945e-06,0.0,0.0,0.0,6.6774396025587945e-06,4.006463761535277e-05,2.0032318807676385e-05,0.0,0.0,0.0,0.00014022623165373468,0.00016025855046141108,6.6774396025587945e-06,5.3419516820470356e-05,2.6709758410235178e-05,0.0,7.345183562814674e-05,6.0096956423029156e-05,3.338719801279398e-05,2.6709758410235178e-05,6.6774396025587945e-06,0.0,1.3354879205117589e-05,0.0,2.6709758410235178e-05,0.0,0.0,5.3419516820470356e-05,6.6774396025587945e-06,6.6774396025587945e-06,6.6774396025587945e-06,1.3354879205117589e-05,6.6774396025587945e-06,0.0,6.6774396025587945e-06,0.0,6.6774396025587945e-06,0.00021367806728188142,0.0,6.6774396025587945e-06,0.0,7.345183562814674e-05,1.3354879205117589e-05,0.0,0.0,0.0,1.3354879205117589e-05,6.6774396025587945e-06,0.0,0.0,7.345183562814674e-05,6.6774396025587945e-06,0.0,6.6774396025587945e-06,1.3354879205117589e-05,2.0032318807676385e-05,0.0,0.0,0.0,0.0,6.6774396025587945e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.338719801279398e-05,6.6774396025587945e-06,0.0,6.6774396025587945e-06,0.0,0.0,0.0,1.3354879205117589e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3354879205117589e-05
2G10A,0.0921954439482037,0.005056037751748546,0.018742451054745653,0.11743349905901519,0.06524395382152187,0.3070419370242409,0.17133647931237886,0.015687761579730907,0.023636976489424453,7.724502120726946e-05,0.0018187691356984354,0.10025701525238055,0.06518075334962502,1.4044549310412628e-05,0.008637397825903767,0.0,0.0016010786213870396,0.0018889918822504986,7.022274655206315e-05,0.00010533411982809472,1.4044549310412628e-05,0.0005688042470717115,0.00021769051431139576,0.00035813600741552203,7.022274655206314e-06,0.0008356506839695514,0.00023173506362180837,5.617819724165051e-05,2.8089098620825256e-05,3.5111373276031575e-05,7.022274655206314e-06,0.0,0.00010533411982809472,0.0,0.0002808909862082526,0.0,7.022274655206315e-05,7.022274655206314e-06,0.00015449004241453892,6.320047189685683e-05,0.0,2.8089098620825256e-05,2.1066823965618945e-05,2.1066823965618945e-05,3.5111373276031575e-05,0.0,0.0,2.1066823965618945e-05,1.4044549310412628e-05,6.320047189685683e-05,7.022274655206314e-06,0.0,0.0,7.724502120726946e-05,2.1066823965618945e-05,0.0,0.0,1.4044549310412628e-05,5.617819724165051e-05,0.0,7.022274655206314e-06,2.8089098620825256e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5111373276031575e-05,1.4044549310412628e-05,0.0,0.0,0.0,0.0,2.1066823965618945e-05,0.0,0.00011235639448330103,0.00016151231706974524,0.0,7.022274655206314e-06,0.0,0.0,0.0,1.4044549310412628e-05,2.8089098620825256e-05,1.4044549310412628e-05,0.0,7.022274655206314e-06,0.0,0.0,1.4044549310412628e-05,7.022274655206314e-06,0.0,0.0,7.022274655206314e-06,0.0,2.8089098620825256e-05,0.0,0.0,1.4044549310412628e-05,0.0,0.0,0.0,0.0,7.022274655206314e-06,0.0,7.022274655206314e-06,0.0,0.0,7.022274655206314e-06,0.0,7.022274655206314e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.022274655206314e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2G10B,0.10504480727266455,0.0007590067361847836,0.013110116352282626,0.15155122001707766,0.024426216782673947,0.20870097722117284,0.15816665372905184,0.03757945851769434,0.09332332824453816,0.00013800122476086976,0.0023115205147445682,0.1188880551314893,0.07293364728611966,8.62507654755436e-06,0.006477432487213324,0.0,0.0013110116352282627,0.0008280073485652185,6.037553583288052e-05,0.00011212599511820667,2.587522964266308e-05,0.0006900061238043488,0.00024150214333152207,0.0003450030619021744,8.62507654755436e-06,0.0009401333436834251,0.0001897516840461959,8.62507654755436e-06,7.762568892798923e-05,2.587522964266308e-05,1.725015309510872e-05,0.0,0.00012075107166576104,0.0,0.00022425199023641334,0.0,0.0001897516840461959,0.0,7.762568892798923e-05,1.725015309510872e-05,0.0,2.587522964266308e-05,4.31253827377718e-05,0.00010350091857065232,1.725015309510872e-05,0.0,0.0,5.175045928532616e-05,1.725015309510872e-05,3.450030619021744e-05,0.0,0.0,0.0,0.00010350091857065232,8.62507654755436e-06,0.0,8.62507654755436e-06,0.0,3.450030619021744e-05,0.0,8.62507654755436e-06,1.725015309510872e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31253827377718e-05,0.0,0.0,0.0,0.0,2.587522964266308e-05,2.587522964266308e-05,0.0,9.487584202309795e-05,0.00020700183714130463,0.0,0.0,0.0,2.587522964266308e-05,0.0,8.62507654755436e-06,0.0,8.62507654755436e-06,8.62507654755436e-06,2.587522964266308e-05,0.0,0.0,8.62507654755436e-06,0.0,1.725015309510872e-05,0.0,8.62507654755436e-06,1.725015309510872e-05,8.62507654755436e-06,0.0,0.0,0.0,8.62507654755436e-06,0.0,0.0,0.0,0.0,0.0,8.62507654755436e-06,2.587522964266308e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62507654755436e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62507654755436e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2G10C,0.08941468334473285,0.002040319495484634,0.01343596758674256,0.12647662327123496,0.0582302546921552,0.2691598752622854,0.20264082261972385,0.02299996522182678,0.023405710576042477,8.114907084313884e-05,0.0018896140782045188,0.10273472368741378,0.06421210048573515,0.0,0.01546469435782103,0.0,0.0019012068026106816,0.0012983851334902215,9.274179524930154e-05,0.00012751996846778962,5.796362203081346e-05,0.0006723780155574362,0.00018548359049860307,0.000452116251840345,0.0,0.0008926397792745273,0.00024344721252941653,2.3185448812325384e-05,3.4778173218488074e-05,1.1592724406162692e-05,2.3185448812325384e-05,1.1592724406162692e-05,6.955634643697615e-05,0.0,0.00023185448812325385,2.3185448812325384e-05,0.0001391126928739523,2.3185448812325384e-05,0.0001391126928739523,2.3185448812325384e-05,0.0,4.637089762465077e-05,2.3185448812325384e-05,0.0,4.637089762465077e-05,0.0,0.0,4.637089762465077e-05,3.4778173218488074e-05,2.3185448812325384e-05,0.0,0.0,0.0,0.00018548359049860307,0.0,0.0,1.1592724406162692e-05,2.3185448812325384e-05,2.3185448812325384e-05,0.0,0.0,2.3185448812325384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.637089762465077e-05,0.0,0.0,0.0,0.0,3.4778173218488074e-05,5.796362203081346e-05,0.0,0.00020866903931092846,9.274179524930154e-05,0.0,1.1592724406162692e-05,0.0,1.1592724406162692e-05,0.0,1.1592724406162692e-05,3.4778173218488074e-05,1.1592724406162692e-05,0.0,2.3185448812325384e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.1592724406162692e-05,2.3185448812325384e-05,2.3185448812325384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1592724406162692e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1592724406162692e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1592724406162692e-05,0.0,0.0,0.0,0.0,0.0,1.1592724406162692e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3G3A,0.10369931198036593,0.000358487184083169,0.5685468859872875,0.023660154149489156,0.008258993202531472,0.038757979786838,0.12256125305058806,0.003212596688129938,0.015456312821432018,0.00012409171756725082,0.037075847615370826,0.010203096777751735,0.00547382354157762,0.0,0.05756476898258579,0.0,0.0014063727990955093,0.00023439546651591822,0.0007859142112592552,0.0,4.136390585575027e-05,8.272781171150054e-05,6.893984309291712e-05,0.0007721262426406717,0.0,5.51518744743337e-05,5.51518744743337e-05,5.51518744743337e-05,2.757593723716685e-05,2.757593723716685e-05,0.0,5.51518744743337e-05,4.136390585575027e-05,0.0,0.0002757593723716685,0.00013787968618583424,2.757593723716685e-05,0.0,0.0,1.3787968618583425e-05,0.0,2.757593723716685e-05,0.0,0.0,0.0,1.3787968618583425e-05,0.0,4.136390585575027e-05,2.757593723716685e-05,0.0,0.0,0.0,0.0,0.00026197140375308506,0.0001792435920415845,0.0,0.0,5.51518744743337e-05,0.0,2.757593723716685e-05,2.757593723716685e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.136390585575027e-05,1.3787968618583425e-05,0.0,0.0,0.0,2.757593723716685e-05,1.3787968618583425e-05,0.0,0.0,0.0,0.0,0.0,1.3787968618583425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3787968618583425e-05,0.0,1.3787968618583425e-05,1.3787968618583425e-05,0.0,0.0,1.3787968618583425e-05,0.0,0.0,0.0,0.0,1.3787968618583425e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.3787968618583425e-05,0.0,1.3787968618583425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3787968618583425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3G3B,0.09721207613329969,0.00025236090265510233,0.6034746111649776,0.03130603408200401,0.0031611523595744396,0.018595013879849645,0.0989786024518854,0.004608907011648448,0.012618045132755117,0.00014610368048453295,0.0550678053898976,0.002404069651609133,0.0010360079161630517,2.656430554264235e-05,0.0650427021211598,0.0,0.0007836470135079494,0.000305489513740387,0.0017266798602717528,0.0,0.00011953937494189059,0.00013282152771321176,5.31286110852847e-05,0.0010360079161630517,0.0,3.9846458313963527e-05,5.31286110852847e-05,2.656430554264235e-05,6.641076385660588e-05,3.9846458313963527e-05,1.3282152771321175e-05,0.0,2.656430554264235e-05,0.0,0.00011953937494189059,0.00019923229156981764,2.656430554264235e-05,1.3282152771321175e-05,0.0,0.0,0.0,0.0,2.656430554264235e-05,2.656430554264235e-05,0.0,0.0,2.656430554264235e-05,0.0001062572221705694,0.0,0.0,0.0,0.0,0.0,0.0003320538192830294,0.0002125144443411388,0.0,0.0,3.9846458313963527e-05,3.9846458313963527e-05,5.31286110852847e-05,1.3282152771321175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31286110852847e-05,1.3282152771321175e-05,0.0,0.0,0.0,0.00013282152771321176,5.31286110852847e-05,1.3282152771321175e-05,1.3282152771321175e-05,0.0,0.0,0.0,2.656430554264235e-05,0.0,0.0,0.0,0.0,1.3282152771321175e-05,0.0,0.0,0.0,0.0,1.3282152771321175e-05,0.0,0.0,0.0,1.3282152771321175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3282152771321175e-05,0.0,0.0,1.3282152771321175e-05,0.0,0.0,0.0,0.0,1.3282152771321175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3282152771321175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3282152771321175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3G3C,0.09444254665015586,0.00028822750757931593,0.6372603441649942,0.028523848157478972,0.0019215167171954396,0.027488364148768093,0.06918527691190914,0.0030103761902728556,0.014165848242879713,0.00010675092873307998,0.06274819590930442,0.006010077287672402,0.0024445962679875313,0.0,0.046212477048550325,0.0,0.0012276356804304198,0.00021350185746615995,0.0020602929245484435,2.1350185746615995e-05,9.607583585977199e-05,0.00012810111447969597,2.1350185746615995e-05,0.0007045561296383278,0.0,2.1350185746615995e-05,1.0675092873307998e-05,6.405055723984799e-05,3.202527861992399e-05,5.337546436653999e-05,1.0675092873307998e-05,1.0675092873307998e-05,5.337546436653999e-05,0.0,8.540074298646398e-05,0.00014945130022631198,0.0,1.0675092873307998e-05,0.0,1.0675092873307998e-05,0.0,1.0675092873307998e-05,0.0,0.0,0.0,0.0,1.0675092873307998e-05,8.540074298646398e-05,2.1350185746615995e-05,0.0,0.0,0.0,0.0,0.0003202527861992399,0.00019215167171954397,1.0675092873307998e-05,4.270037149323199e-05,7.472565011315599e-05,0.0,3.202527861992399e-05,7.472565011315599e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.337546436653999e-05,1.0675092873307998e-05,0.0,0.0,0.0,4.270037149323199e-05,5.337546436653999e-05,0.0,0.0,1.0675092873307998e-05,0.0,3.202527861992399e-05,1.0675092873307998e-05,0.0,0.0,0.0,0.0,0.0,4.270037149323199e-05,0.0,0.0,0.0,2.1350185746615995e-05,0.0,0.0,1.0675092873307998e-05,0.0,0.0,0.0,0.0,1.0675092873307998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1350185746615995e-05,0.0,0.0,0.0,1.0675092873307998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
